timestamp,side,price,qty,grid_level,cost,pnl
2026-03-24 03:45:00,BUY,5170.6,57,5170.6,522.187876382,0.0
2026-03-24 03:45:00,SELL,5201.55,57,5201.55,258.33279157850006,983.6293320394896
2026-03-24 04:30:00,BUY,5139.65,57,5139.65,519.2034461855001,0.0
2026-03-24 04:45:00,SELL,5170.6,57,5170.6,256.936096382,988.0104574325414
2026-03-24 05:00:00,BUY,5139.65,57,5139.65,519.2034461855001,0.0
2026-03-24 05:15:00,BUY,5139.65,57,5139.65,519.2034461855001,0.0
2026-03-24 06:00:00,SELL,5170.6,57,5170.6,256.936096382,988.0104574325414
2026-03-24 06:15:00,SELL,5170.6,57,5170.6,256.936096382,988.0104574325414
2026-03-24 06:15:00,BUY,5170.6,57,5170.6,522.187876382,0.0
2026-03-24 06:45:00,BUY,5170.6,57,5170.6,522.187876382,0.0
2026-03-24 06:45:00,SELL,5201.55,57,5201.55,258.33279157850006,983.6293320394896
2026-03-24 07:00:00,BUY,5232.5,57,5232.5,528.1567367749999,0.0
2026-03-24 07:00:00,SELL,5263.45,57,5263.45,261.1261819715,974.8670812534897
2026-03-24 07:45:00,BUY,5263.45,57,5263.45,531.1411669715,0.0
2026-03-24 07:45:00,SELL,5294.4,57,5294.4,262.52287716800004,970.4859558604898
2026-03-24 08:30:00,BUY,5294.4,57,5294.4,534.125597168,0.0
2026-03-24 08:45:00,BUY,5294.4,57,5294.4,534.125597168,0.0
2026-03-25 03:45:00,SELL,5325.35,57,5325.35,263.9195723645,966.1048304675414
2026-03-25 04:00:00,SELL,5325.35,57,5325.35,263.9195723645,966.1048304675414
2026-03-25 04:15:00,BUY,5325.35,57,5325.35,537.1100273645001,0.0
2026-03-25 04:30:00,BUY,5325.35,57,5325.35,537.1100273645001,0.0
2026-03-25 04:45:00,SELL,5356.3,57,5356.3,265.316267561,961.7237050744894
2026-03-25 05:00:00,SELL,5356.3,57,5356.3,265.316267561,961.7237050744894
2026-03-25 05:45:00,BUY,5325.35,57,5325.35,537.1100273645001,0.0
2026-03-25 06:15:00,BUY,5325.35,57,5325.35,537.1100273645001,0.0
2026-03-27 03:45:00,SELL,5201.55,57,5201.55,258.33279157850006,983.6293320394896
2026-03-27 03:45:00,BUY,5201.55,57,5201.55,525.1723065785002,0.0
2026-04-01 03:45:00,SELL,5232.5,57,5232.5,259.729486775,979.2482066464895
2026-04-01 04:15:00,BUY,5170.6,57,5170.6,522.187876382,0.0
2026-04-01 04:15:00,SELL,5201.55,57,5201.55,258.33279157850006,983.6293320394896
2026-04-01 04:30:00,BUY,5170.6,57,5170.6,522.187876382,0.0
2026-04-09 03:45:00,SELL,5356.3,57,5356.3,265.316267561,961.7237050744894
2026-04-09 04:00:00,SELL,5356.3,57,5356.3,265.316267561,961.7237050744894
2026-04-09 04:00:00,BUY,5325.35,57,5325.35,537.1100273645001,0.0
2026-04-09 04:15:00,BUY,5294.4,57,5294.4,534.125597168,0.0
2026-04-09 05:00:00,SELL,5325.35,57,5325.35,263.9195723645,966.1048304675414
2026-04-09 05:45:00,BUY,5294.4,57,5294.4,534.125597168,0.0
2026-04-09 06:30:00,SELL,5325.35,57,5325.35,263.9195723645,966.1048304675414
2026-04-09 06:45:00,BUY,5325.35,57,5325.35,537.1100273645001,0.0
2026-04-10 03:45:00,SELL,5356.3,57,5356.3,265.316267561,961.7237050744894
2026-04-10 04:30:00,SELL,5356.3,57,5356.3,265.316267561,961.7237050744894
2026-04-10 04:30:00,BUY,5356.3,57,5356.3,540.0944575610001,0.0
2026-04-10 06:00:00,SELL,5387.25,57,5387.25,266.7129627575,957.3425796814895
2026-04-10 07:00:00,BUY,5449.15,57,5449.15,549.0477481505,0.0
2026-04-10 09:15:00,BUY,5449.15,57,5449.15,549.0477481505,0.0
2026-04-10 09:30:00,SELL,5480.1,57,5480.1,270.90304834700004,944.1992035025414
2026-04-13 03:45:00,BUY,5325.35,57,5325.35,537.1100273645001,0.0
