timestamp,equity,cash,inventory_qty,inventory_value,realized_pnl,unrealized_pnl
2026-04-01 06:30:00,993483.3,110268.3,171,883215.0,13678.81,-18599.1
2026-04-01 06:45:00,991858.8,110268.3,171,881590.5,13678.81,-20223.6
2026-04-01 07:00:00,991687.8,110268.3,171,881419.5,13678.81,-20394.6
2026-04-01 07:15:00,992628.3,110268.3,171,882360.0,13678.81,-19454.1
2026-04-01 07:30:00,993825.3,110268.3,171,883557.0,13678.81,-18257.1
2026-04-01 07:45:00,993226.8,110268.3,171,882958.5,13678.81,-18855.6
2026-04-01 08:00:00,986643.3,110268.3,171,876375.0,13678.81,-25439.1
2026-04-01 08:15:00,988011.3,110268.3,171,877743.0,13678.81,-24071.1
2026-04-01 08:30:00,989208.3,110268.3,171,878940.0,13678.81,-22874.1
2026-04-01 08:45:00,987241.8,110268.3,171,876973.5,13678.81,-24840.6
2026-04-01 09:00:00,981342.3,110268.3,171,871074.0,13678.81,-30740.1
2026-04-01 09:15:00,984163.8,110268.3,171,873895.5,13678.81,-27918.6
2026-04-01 09:30:00,984933.3,110268.3,171,874665.0,13678.81,-27149.1
2026-04-01 09:45:00,988951.8,110268.3,171,878683.5,13678.81,-23130.6
2026-04-02 03:45:00,961078.8,110268.3,171,850810.5,13678.81,-51003.6
2026-04-02 04:00:00,964327.8,110268.3,171,854059.5,13678.81,-47754.6
2026-04-02 04:15:00,958855.8,110268.3,171,848587.5,13678.81,-53226.6
2026-04-02 04:30:00,956889.3,110268.3,171,846621.0,13678.81,-55193.1
2026-04-02 04:45:00,954837.3,110268.3,171,844569.0,13678.81,-57245.1
2026-04-02 05:00:00,957060.3,110268.3,171,846792.0,13678.81,-55022.1
2026-04-02 05:15:00,954153.3,110268.3,171,843885.0,13678.81,-57929.1
2026-04-02 05:30:00,953383.8,110268.3,171,843115.5,13678.81,-58698.6
2026-04-02 05:45:00,950647.8,110268.3,171,840379.5,13678.81,-61434.6
2026-04-02 06:00:00,951759.3,110268.3,171,841491.0,13678.81,-60323.1
2026-04-02 06:15:00,957573.3,110268.3,171,847305.0,13678.81,-54509.1
2026-04-02 06:30:00,957145.8,110268.3,171,846877.5,13678.81,-54936.6
2026-04-02 06:45:00,957060.3,110268.3,171,846792.0,13678.81,-55022.1
2026-04-02 07:00:00,958171.8,110268.3,171,847903.5,13678.81,-53910.6
2026-04-02 07:15:00,959454.3,110268.3,171,849186.0,13678.81,-52628.1
2026-04-02 07:30:00,959283.3,110268.3,171,849015.0,13678.81,-52799.1
2026-04-02 07:45:00,964926.3,110268.3,171,854658.0,13678.81,-47156.1
2026-04-02 08:00:00,966892.8,110268.3,171,856624.5,13678.81,-45189.6
2026-04-02 08:15:00,966208.8,110268.3,171,855940.5,13678.81,-45873.6
2026-04-02 08:30:00,969970.8,110268.3,171,859702.5,13678.81,-42111.6
2026-04-02 08:45:00,968944.8,110268.3,171,858676.5,13678.81,-43137.6
2026-04-02 09:00:00,962532.3,110268.3,171,852264.0,13678.81,-49550.1
2026-04-02 09:15:00,965439.3,110268.3,171,855171.0,13678.81,-46643.1
2026-04-02 09:30:00,967918.8,110268.3,171,857650.5,13678.81,-44163.6
2026-04-02 09:45:00,968431.8,110268.3,171,858163.5,13678.81,-43650.6
2026-04-06 03:45:00,973561.8,110268.3,171,863293.5,13678.81,-38520.6
2026-04-06 04:00:00,977409.3,110268.3,171,867141.0,13678.81,-34673.1
2026-04-06 04:15:00,974331.3,110268.3,171,864063.0,13678.81,-37751.1
2026-04-06 04:30:00,976126.8,110268.3,171,865858.5,13678.81,-35955.6
2026-04-06 04:45:00,971595.3,110268.3,171,861327.0,13678.81,-40487.1
2026-04-06 05:00:00,973561.8,110268.3,171,863293.5,13678.81,-38520.6
2026-04-06 05:15:00,974587.8,110268.3,171,864319.5,13678.81,-37494.6
2026-04-06 05:30:00,969372.3,110268.3,171,859104.0,13678.81,-42710.1
2026-04-06 05:45:00,970911.3,110268.3,171,860643.0,13678.81,-41171.1
2026-04-06 06:00:00,970569.3,110268.3,171,860301.0,13678.81,-41513.1
2026-04-06 06:15:00,972792.3,110268.3,171,862524.0,13678.81,-39290.1
2026-04-06 06:30:00,971338.8,110268.3,171,861070.5,13678.81,-40743.6
2026-04-06 06:45:00,973219.8,110268.3,171,862951.5,13678.81,-38862.6
2026-04-06 07:00:00,974929.8,110268.3,171,864661.5,13678.81,-37152.6
2026-04-06 07:15:00,979974.3,110268.3,171,869706.0,13678.81,-32108.1
2026-04-06 07:30:00,979888.8,110268.3,171,869620.5,13678.81,-32193.6
2026-04-06 07:45:00,978606.3,110268.3,171,868338.0,13678.81,-33476.1
2026-04-06 08:00:00,977922.3,110268.3,171,867654.0,13678.81,-34160.1
2026-04-06 08:15:00,979204.8,110268.3,171,868936.5,13678.81,-32877.6
2026-04-06 08:30:00,983565.3,110268.3,171,873297.0,13678.81,-28517.1
2026-04-06 08:45:00,982282.8,110268.3,171,872014.5,13678.81,-29799.6
2026-04-06 09:00:00,980914.8,110268.3,171,870646.5,13678.81,-31167.6
2026-04-06 09:15:00,980572.8,110268.3,171,870304.5,13678.81,-31509.6
2026-04-06 09:30:00,983992.8,110268.3,171,873724.5,13678.81,-28089.6
2026-04-06 09:45:00,983736.3,110268.3,171,873468.0,13678.81,-28346.1
2026-04-07 03:45:00,962104.8,110268.3,171,851836.5,13678.81,-49977.6
2026-04-07 04:00:00,962703.3,110268.3,171,852435.0,13678.81,-49379.1
2026-04-07 04:15:00,962275.8,110268.3,171,852007.5,13678.81,-49806.6
2026-04-07 04:30:00,964327.8,110268.3,171,854059.5,13678.81,-47754.6
2026-04-07 04:45:00,967320.3,110268.3,171,857052.0,13678.81,-44762.1
2026-04-07 05:00:00,968431.8,110268.3,171,858163.5,13678.81,-43650.6
2026-04-07 05:15:00,964156.8,110268.3,171,853888.5,13678.81,-47925.6
2026-04-07 05:30:00,963643.8,110268.3,171,853375.5,13678.81,-48438.6
2026-04-07 05:45:00,966294.3,110268.3,171,856026.0,13678.81,-45788.1
2026-04-07 06:00:00,965268.3,110268.3,171,855000.0,13678.81,-46814.1
2026-04-07 06:15:00,968859.3,110268.3,171,858591.0,13678.81,-43223.1
2026-04-07 06:30:00,966978.3,110268.3,171,856710.0,13678.81,-45104.1
2026-04-07 06:45:00,966123.3,110268.3,171,855855.0,13678.81,-45959.1
2026-04-07 07:00:00,967063.8,110268.3,171,856795.5,13678.81,-45018.6
2026-04-07 07:15:00,964498.8,110268.3,171,854230.5,13678.81,-47583.6
2026-04-07 07:30:00,965439.3,110268.3,171,855171.0,13678.81,-46643.1
2026-04-07 07:45:00,965524.8,110268.3,171,855256.5,13678.81,-46557.6
2026-04-07 08:00:00,970398.3,110268.3,171,860130.0,13678.81,-41684.1
2026-04-07 08:15:00,968859.3,110268.3,171,858591.0,13678.81,-43223.1
2026-04-07 08:30:00,968175.3,110268.3,171,857907.0,13678.81,-43907.1
2026-04-07 08:45:00,970483.8,110268.3,171,860215.5,13678.81,-41598.6
2026-04-07 09:00:00,970141.8,110268.3,171,859873.5,13678.81,-41940.6
2026-04-07 09:15:00,973134.3,110268.3,171,862866.0,13678.81,-38948.1
2026-04-07 09:30:00,973647.3,110268.3,171,863379.0,13678.81,-38435.1
2026-04-07 09:45:00,975613.8,110268.3,171,865345.5,13678.81,-36468.6
2026-04-08 03:45:00,1014003.3,110268.3,171,903735.0,13678.81,1920.9
2026-04-08 04:00:00,1017081.3,110268.3,171,906813.0,13678.81,4998.9
2026-04-08 04:15:00,1017081.3,110268.3,171,906813.0,13678.81,4998.9
2026-04-08 04:30:00,1022638.8,110268.3,171,912370.5,13678.81,10556.4
2026-04-08 04:45:00,1021441.8,110268.3,171,911173.5,13678.81,9359.4
2026-04-08 05:00:00,1020672.3,110268.3,171,910404.0,13678.81,8589.9
2026-04-08 05:15:00,1022040.3,110268.3,171,911772.0,13678.81,9957.9
2026-04-08 05:30:00,1021356.3,110268.3,171,911088.0,13678.81,9273.9
2026-04-08 05:45:00,1019475.3,110268.3,171,909207.0,13678.81,7392.9
2026-04-08 06:00:00,1019047.8,110268.3,171,908779.5,13678.81,6965.4
2026-04-08 06:15:00,1018962.3,110268.3,171,908694.0,13678.81,6879.9
2026-04-08 06:30:00,1018021.8,110268.3,171,907753.5,13678.81,5939.4
2026-04-08 06:45:00,1018876.8,110268.3,171,908608.5,13678.81,6794.4
2026-04-08 07:00:00,1019817.3,110268.3,171,909549.0,13678.81,7734.9
2026-04-08 07:15:00,1019988.3,110268.3,171,909720.0,13678.81,7905.9
2026-04-08 07:30:00,1018278.3,110268.3,171,908010.0,13678.81,6195.9
2026-04-08 07:45:00,1018107.3,110268.3,171,907839.0,13678.81,6024.9
2026-04-08 08:00:00,1015884.3,110268.3,171,905616.0,13678.81,3801.9
2026-04-08 08:15:00,1015798.8,110268.3,171,905530.5,13678.81,3716.4
2026-04-08 08:30:00,1014943.8,110268.3,171,904675.5,13678.81,2861.4
2026-04-08 08:45:00,1016482.8,110268.3,171,906214.5,13678.81,4400.4
2026-04-08 09:00:00,1015371.3,110268.3,171,905103.0,13678.81,3288.9
2026-04-08 09:15:00,1014687.3,110268.3,171,904419.0,13678.81,2604.9
2026-04-08 09:30:00,1014687.3,110268.3,171,904419.0,13678.81,2604.9
2026-04-08 09:45:00,1014003.3,110268.3,171,903735.0,13678.81,1920.9
2026-04-09 03:45:00,1027720.08,415312.08,114,612408.0,14640.53,14138.85
2026-04-09 04:00:00,1022810.81,416273.81,114,606537.0,15602.25,8267.85
2026-04-09 04:15:00,1014273.88,113958.88,171,900315.0,15602.25,265.05
2026-04-09 04:30:00,1020002.38,113958.88,171,906043.5,15602.25,5993.55
2026-04-09 04:45:00,1022823.88,113958.88,171,908865.0,15602.25,8815.05
2026-04-09 05:00:00,1023890.91,417239.91,114,606651.0,16568.36,8381.85
2026-04-09 05:15:00,1022180.91,417239.91,114,604941.0,16568.36,6671.85
2026-04-09 05:30:00,1023263.91,417239.91,114,606024.0,16568.36,7754.85
2026-04-09 05:45:00,1019942.49,114924.99,171,905017.5,16568.36,4967.55
2026-04-09 06:00:00,1022849.49,114924.99,171,907924.5,16568.36,7874.55
2026-04-09 06:15:00,1024815.99,114924.99,171,909891.0,16568.36,9841.05
2026-04-09 06:30:00,1024743.02,418206.02,114,606537.0,17534.46,8267.85
2026-04-09 06:45:00,1024185.96,114123.96,171,910062.0,17534.46,8247.9
2026-04-09 07:00:00,1024869.96,114123.96,171,910746.0,17534.46,8931.9
2026-04-09 07:15:00,1019483.46,114123.96,171,905359.5,17534.46,3545.4
2026-04-09 07:30:00,1020081.96,114123.96,171,905958.0,17534.46,4143.9
2026-04-09 07:45:00,1018713.96,114123.96,171,904590.0,17534.46,2775.9
2026-04-09 08:00:00,1017687.96,114123.96,171,903564.0,17534.46,1749.9
2026-04-09 08:15:00,1015550.46,114123.96,171,901426.5,17534.46,-387.6
2026-04-09 08:30:00,1014695.46,114123.96,171,900571.5,17534.46,-1242.6
2026-04-09 08:45:00,1013327.46,114123.96,171,899203.5,17534.46,-2610.6
2026-04-09 09:00:00,1016234.46,114123.96,171,902110.5,17534.46,296.4
2026-04-09 09:15:00,1015806.96,114123.96,171,901683.0,17534.46,-131.1
2026-04-09 09:30:00,1018628.46,114123.96,171,904504.5,17534.46,2690.4
2026-04-09 09:45:00,1016918.46,114123.96,171,902794.5,17534.46,980.4
2026-04-10 03:45:00,1031689.74,419167.74,114,612522.0,18496.19,14252.85
2026-04-10 04:00:00,1034368.74,419167.74,114,615201.0,18496.19,16931.85
2026-04-10 04:15:00,1034425.74,419167.74,114,615258.0,18496.19,16988.85
2026-04-10 04:30:00,1030029.33,418362.33,114,611667.0,19457.91,11633.7
2026-04-10 04:45:00,1031511.33,418362.33,114,613149.0,19457.91,13115.7
2026-04-10 05:00:00,1031169.33,418362.33,114,612807.0,19457.91,12773.7
2026-04-10 05:15:00,1030770.33,418362.33,114,612408.0,19457.91,12374.7
2026-04-10 05:30:00,1031340.33,418362.33,114,612978.0,19457.91,12944.7
2026-04-10 05:45:00,1030257.33,418362.33,114,611895.0,19457.91,11861.7
2026-04-10 06:00:00,1032455.87,725168.87,57,307287.0,20415.25,12562.8
2026-04-10 06:15:00,1032398.87,725168.87,57,307230.0,20415.25,12505.8
2026-04-10 06:30:00,1033111.37,725168.87,57,307942.5,20415.25,13218.3
2026-04-10 06:45:00,1035476.87,725168.87,57,310308.0,20415.25,15583.8
2026-04-10 07:00:00,1035717.27,414018.27,114,621699.0,20415.25,16373.25
2026-04-10 07:15:00,1036914.27,414018.27,114,622896.0,20415.25,17570.25
2026-04-10 07:30:00,1036572.27,414018.27,114,622554.0,20415.25,17228.25
2026-04-10 07:45:00,1035774.27,414018.27,114,621756.0,20415.25,16430.25
2026-04-10 08:00:00,1037541.27,414018.27,114,623523.0,20415.25,18197.25
2026-04-10 08:15:00,1037598.27,414018.27,114,623580.0,20415.25,18254.25
2026-04-10 08:30:00,1036344.27,414018.27,114,622326.0,20415.25,17000.25
2026-04-10 08:45:00,1034691.27,414018.27,114,620673.0,20415.25,15347.25
2026-04-10 09:00:00,1034463.27,414018.27,114,620445.0,20415.25,15119.25
2026-04-10 09:15:00,1037297.17,102867.67,171,934429.5,20415.25,18502.2
2026-04-10 09:30:00,1038770.47,414962.47,114,623808.0,21359.45,18482.25
2026-04-10 09:45:00,1037117.47,414962.47,114,622155.0,21359.45,16829.25
2026-04-13 03:45:00,1027135.19,415924.19,114,611211.0,22321.18,5885.25
2026-04-13 04:00:00,1025324.13,111842.13,171,913482.0,22321.18,4611.3
2026-04-13 04:15:00,1028552.92,416885.92,114,611667.0,23282.9,6341.25
2026-04-13 04:30:00,1026044.92,416885.92,114,609159.0,23282.9,3833.25
2026-04-13 04:45:00,1025003.36,112803.86,171,912199.5,23282.9,3328.8
2026-04-13 05:00:00,1024746.86,112803.86,171,911943.0,23282.9,3072.3
2026-04-13 05:15:00,1020557.36,112803.86,171,907753.5,23282.9,-1117.2
2026-04-13 05:30:00,1013888.36,112803.86,171,901084.5,23282.9,-7786.2
2026-04-13 05:45:00,1015085.36,112803.86,171,902281.5,23282.9,-6589.2
2026-04-13 06:00:00,1017137.36,112803.86,171,904333.5,23282.9,-4537.2
2026-04-13 06:15:00,1016795.36,112803.86,171,903991.5,23282.9,-4879.2
2026-04-13 06:30:00,1015085.36,112803.86,171,902281.5,23282.9,-6589.2
2026-04-13 06:45:00,1012605.86,112803.86,171,899802.0,23282.9,-9068.7
2026-04-13 07:00:00,1012691.36,112803.86,171,899887.5,23282.9,-8983.2
2026-04-13 07:15:00,1008501.86,112803.86,171,895698.0,23282.9,-13172.7
2026-04-13 07:30:00,1009869.86,112803.86,171,897066.0,23282.9,-11804.7
2026-04-13 07:45:00,1005423.86,112803.86,171,892620.0,23282.9,-16250.7
2026-04-13 08:00:00,1002773.36,112803.86,171,889969.5,23282.9,-18901.2
2026-04-13 08:15:00,1005765.86,112803.86,171,892962.0,23282.9,-15908.7
2026-04-13 08:30:00,1004397.86,112803.86,171,891594.0,23282.9,-17276.7
2026-04-13 08:45:00,1006022.36,112803.86,171,893218.5,23282.9,-15652.2
2026-04-13 09:00:00,1009271.36,112803.86,171,896467.5,23282.9,-12403.2
2026-04-13 09:15:00,1010724.86,112803.86,171,897921.0,23282.9,-10949.7
2026-04-13 09:30:00,1011066.86,112803.86,171,898263.0,23282.9,-10607.7
2026-04-13 09:45:00,1009698.86,112803.86,171,896895.0,23282.9,-11975.7
2026-04-15 03:45:00,1024825.21,115532.71,171,909292.5,24244.62,2185.95
2026-04-15 04:00:00,1023970.21,115532.71,171,908437.5,24244.62,1330.95
2026-04-15 04:15:00,1023457.21,115532.71,171,907924.5,24244.62,817.95
2026-04-15 04:30:00,1024654.21,115532.71,171,909121.5,24244.62,2014.95
2026-04-15 04:45:00,1026319.74,418813.74,114,607506.0,25210.73,2180.25
2026-04-15 05:00:00,1029325.18,114731.68,171,914593.5,25210.73,5722.8
2026-04-15 05:15:00,1027957.18,114731.68,171,913225.5,25210.73,4354.8
2026-04-15 05:30:00,1025563.18,114731.68,171,910831.5,25210.73,1960.8
2026-04-15 05:45:00,1025477.68,114731.68,171,910746.0,25210.73,1875.3
2026-04-15 06:00:00,1024451.68,114731.68,171,909720.0,25210.73,849.3
2026-04-15 06:15:00,1021886.68,114731.68,171,907155.0,25210.73,-1715.7
2026-04-15 06:30:00,1024195.18,114731.68,171,909463.5,25210.73,592.8
2026-04-15 06:45:00,1023425.68,114731.68,171,908694.0,25210.73,-176.7
2026-04-15 07:00:00,1023169.18,114731.68,171,908437.5,25210.73,-433.2
2026-04-15 07:15:00,1023682.18,114731.68,171,908950.5,25210.73,79.8
2026-04-15 07:30:00,1021202.68,114731.68,171,906471.0,25210.73,-2399.7
2026-04-15 07:45:00,1021715.68,114731.68,171,906984.0,25210.73,-1886.7
2026-04-15 08:00:00,1023083.68,114731.68,171,908352.0,25210.73,-518.7
2026-04-15 08:15:00,1021630.18,114731.68,171,906898.5,25210.73,-1972.2
2026-04-15 08:30:00,1019321.68,114731.68,171,904590.0,25210.73,-4280.7
2026-04-15 08:45:00,1019407.18,114731.68,171,904675.5,25210.73,-4195.2
2026-04-15 09:00:00,1020775.18,114731.68,171,906043.5,25210.73,-2827.2
2026-04-15 09:15:00,1021886.68,114731.68,171,907155.0,25210.73,-1715.7
2026-04-15 09:30:00,1019236.18,114731.68,171,904504.5,25210.73,-4366.2
2026-04-15 09:45:00,1017782.68,114731.68,171,903051.0,25210.73,-5819.7
2026-04-16 03:45:00,1018979.68,114731.68,171,904248.0,25210.73,-4622.7
2026-04-16 04:00:00,1011626.68,114731.68,171,896895.0,25210.73,-11975.7
2026-04-16 04:15:00,1008206.68,114731.68,171,893475.0,25210.73,-15395.7
2026-04-16 04:30:00,1008206.68,114731.68,171,893475.0,25210.73,-15395.7
2026-04-16 04:45:00,1005285.68,113948.18,171,891337.5,26194.36,-19297.35
2026-04-16 05:00:00,1003746.68,113948.18,171,889798.5,26194.36,-20836.35
2026-04-16 05:15:00,1003746.68,113948.18,171,889798.5,26194.36,-20836.35
2026-04-16 05:30:00,1001010.68,113948.18,171,887062.5,26194.36,-23572.35
2026-04-16 05:45:00,1001096.18,113948.18,171,887148.0,26194.36,-23486.85
2026-04-16 06:00:00,1001181.68,113948.18,171,887233.5,26194.36,-23401.35
2026-04-16 06:15:00,998103.68,113948.18,171,884155.5,26194.36,-26479.35
2026-04-16 06:30:00,998274.68,113948.18,171,884326.5,26194.36,-26308.35
2026-04-16 06:45:00,997761.68,113948.18,171,883813.5,26194.36,-26821.35
