timestamp,side,price,qty,grid_level,cost,pnl
2026-04-02 08:30:00,BUY,2439.75,125,2439.75,539.5186840624999,0.0
2026-04-02 08:30:00,SELL,2446.35,125,2446.35,265.6999698125,19.781346124988715
2026-04-02 08:45:00,BUY,2452.95,125,2452.95,542.3100055625,0.0
2026-04-02 08:45:00,SELL,2459.55,125,2459.55,267.0062913125,15.68370312504544
2026-04-02 09:00:00,SELL,2466.15,125,2466.15,267.6594520625,13.634881624988566
2026-04-02 09:00:00,BUY,2452.95,125,2452.95,542.3100055625,0.0
2026-04-02 09:00:00,BUY,2459.55,125,2459.55,543.7056663125001,0.0
2026-04-02 09:45:00,SELL,2446.35,125,2446.35,265.6999698125,19.781346124988715
2026-04-02 09:45:00,BUY,2446.35,125,2446.35,540.9143448125,0.0
2026-04-06 03:45:00,SELL,2466.15,125,2466.15,267.6594520625,13.634881624988566
2026-04-06 03:45:00,SELL,2459.55,125,2459.55,267.0062913125,15.68370312504544
2026-04-06 03:45:00,SELL,2452.95,125,2452.95,266.3531305625,17.732524624988685
2026-04-06 03:45:00,BUY,2452.95,125,2452.95,542.3100055625,0.0
2026-04-06 03:45:00,BUY,2459.55,125,2459.55,543.7056663125001,0.0
2026-04-06 04:00:00,SELL,2466.15,125,2466.15,267.6594520625,13.634881624988566
2026-04-06 04:00:00,SELL,2459.55,125,2459.55,267.0062913125,15.68370312504544
2026-04-06 04:00:00,BUY,2452.95,125,2452.95,542.3100055625,0.0
2026-04-06 04:30:00,SELL,2459.55,125,2459.55,267.0062913125,15.68370312504544
2026-04-06 05:15:00,BUY,2459.55,125,2459.55,543.7056663125001,0.0
2026-04-06 05:30:00,BUY,2452.95,125,2452.95,542.3100055625,0.0
2026-04-06 05:45:00,BUY,2452.95,125,2452.95,542.3100055625,0.0
2026-04-06 06:30:00,SELL,2459.55,125,2459.55,267.0062913125,15.68370312504544
2026-04-06 06:45:00,BUY,2459.55,125,2459.55,543.7056663125001,0.0
2026-04-06 06:45:00,SELL,2466.15,125,2466.15,267.6594520625,13.634881624988566
2026-04-06 06:45:00,SELL,2459.55,125,2459.55,267.0062913125,15.68370312504544
2026-04-06 07:00:00,BUY,2459.55,125,2459.55,543.7056663125001,0.0
2026-04-06 07:15:00,BUY,2459.55,125,2459.55,543.7056663125001,0.0
2026-04-06 07:15:00,SELL,2466.15,125,2466.15,267.6594520625,13.634881624988566
2026-04-06 07:30:00,BUY,2472.75,125,2472.75,546.4969878125,0.0
2026-04-06 07:30:00,SELL,2479.35,125,2479.35,268.9657735625,9.537238624988618
2026-04-06 07:45:00,BUY,2472.75,125,2472.75,546.4969878125,0.0
2026-04-07 03:45:00,SELL,2479.35,125,2479.35,268.9657735625,9.537238624988618
2026-04-07 03:45:00,SELL,2466.15,125,2466.15,267.6594520625,13.634881624988566
2026-04-07 04:00:00,SELL,2466.15,125,2466.15,267.6594520625,13.634881624988566
2026-04-07 04:00:00,BUY,2466.15,125,2466.15,545.1013270625001,0.0
2026-04-07 04:00:00,BUY,2472.75,125,2472.75,546.4969878125,0.0
2026-04-07 04:15:00,BUY,2472.75,125,2472.75,546.4969878125,0.0
2026-04-07 04:15:00,SELL,2479.35,125,2479.35,268.9657735625,9.537238624988618
2026-04-07 04:15:00,SELL,2472.75,125,2472.75,268.3126128125,11.586060124988535
2026-04-07 04:30:00,BUY,2492.55,125,2492.55,550.6839700625001,0.0
2026-04-07 04:30:00,SELL,2499.15,125,2499.15,270.92525581250004,3.390774124988525
2026-04-07 04:45:00,BUY,2499.15,125,2499.15,552.0796308125,0.0
2026-04-07 04:45:00,SELL,2505.75,125,2505.75,271.5784165625,1.3419526249886076
2026-04-07 05:00:00,BUY,2499.15,125,2499.15,552.0796308125,0.0
2026-04-07 05:00:00,SELL,2505.75,125,2505.75,271.5784165625,1.3419526249886076
2026-04-07 05:15:00,BUY,2512.35,125,2512.35,554.8709523125,0.0
2026-04-07 05:30:00,BUY,2512.35,125,2512.35,554.8709523125,0.0
2026-04-07 05:30:00,SELL,2518.95,125,2518.95,272.8847380625,-2.7556903750113406
2026-04-07 05:45:00,BUY,2525.55,125,2525.55,557.6622738125,0.0
2026-04-07 05:45:00,SELL,2532.15,125,2532.15,274.1910595625,-6.853333375011346
2026-04-07 06:00:00,BUY,2532.15,125,2532.15,559.0579345625,0.0
2026-04-07 06:00:00,SELL,2538.75,125,2538.75,274.8442203125,-8.902154875011377
2026-04-07 06:15:00,BUY,2532.15,125,2532.15,559.0579345625,0.0
2026-04-07 06:15:00,SELL,2538.75,125,2538.75,274.8442203125,-8.902154875011377
2026-04-07 06:30:00,BUY,2532.15,125,2532.15,559.0579345625,0.0
2026-04-07 09:15:00,SELL,2538.75,125,2538.75,274.8442203125,-8.902154875011377
2026-04-07 09:30:00,BUY,2538.75,125,2538.75,560.4535953125,0.0
2026-04-08 03:45:00,SELL,2545.35,125,2545.35,275.4973810625,-10.950976375011408
2026-04-08 03:45:00,BUY,2545.35,125,2545.35,561.8492560625,0.0
2026-04-08 04:00:00,SELL,2551.95,125,2551.95,276.1505418125,-12.999797875011382
2026-04-08 04:15:00,BUY,2551.95,125,2551.95,563.2449168124999,0.0
2026-04-08 05:00:00,SELL,2558.55,125,2558.55,276.8037025625,-15.048619374954455
2026-04-08 05:15:00,BUY,2558.55,125,2558.55,564.6405775625001,0.0
2026-04-08 05:30:00,SELL,2565.15,125,2565.15,277.4568633125,-17.097440875011443
2026-04-08 05:30:00,BUY,2558.55,125,2558.55,564.6405775625001,0.0
2026-04-08 05:45:00,SELL,2565.15,125,2565.15,277.4568633125,-17.097440875011443
2026-04-08 06:00:00,BUY,2558.55,125,2558.55,564.6405775625001,0.0
2026-04-08 06:00:00,SELL,2565.15,125,2565.15,277.4568633125,-17.097440875011443
2026-04-08 06:15:00,BUY,2558.55,125,2558.55,564.6405775625001,0.0
2026-04-08 06:30:00,SELL,2565.15,125,2565.15,277.4568633125,-17.097440875011443
2026-04-08 06:45:00,BUY,2565.15,125,2565.15,566.0362383125,0.0
2026-04-09 03:45:00,SELL,2571.75,125,2571.75,278.1100240625,-19.14626237501136
2026-04-09 04:00:00,BUY,2558.55,125,2558.55,564.6405775625001,0.0
2026-04-09 04:15:00,SELL,2565.15,125,2565.15,277.4568633125,-17.097440875011443
2026-04-09 04:30:00,BUY,2558.55,125,2558.55,564.6405775625001,0.0
2026-04-09 04:45:00,SELL,2565.15,125,2565.15,277.4568633125,-17.097440875011443
2026-04-09 04:45:00,BUY,2558.55,125,2558.55,564.6405775625001,0.0
2026-04-09 05:00:00,SELL,2565.15,125,2565.15,277.4568633125,-17.097440875011443
2026-04-09 05:30:00,BUY,2565.15,125,2565.15,566.0362383125,0.0
2026-04-09 05:45:00,SELL,2571.75,125,2571.75,278.1100240625,-19.14626237501136
2026-04-09 06:00:00,BUY,2578.35,125,2578.35,568.8275598125,0.0
2026-04-09 06:00:00,SELL,2584.95,125,2584.95,279.4163455625,-23.243905375011366
2026-04-09 06:15:00,BUY,2584.95,125,2584.95,570.2232205624999,0.0
2026-04-09 06:15:00,SELL,2591.55,125,2591.55,280.06950631250004,-25.292726874954496
2026-04-09 06:30:00,BUY,2591.55,125,2591.55,571.6188813125001,0.0
2026-04-09 07:15:00,SELL,2598.15,125,2598.15,280.7226670625,-27.341548375011484
2026-04-09 07:30:00,BUY,2598.15,125,2598.15,573.0145420625,0.0
2026-04-10 04:00:00,SELL,2518.95,125,2518.95,272.8847380625,-2.7556903750113406
2026-04-10 04:00:00,BUY,2512.35,125,2512.35,554.8709523125,0.0
2026-04-10 04:15:00,SELL,2518.95,125,2518.95,272.8847380625,-2.7556903750113406
2026-04-10 04:45:00,BUY,2512.35,125,2512.35,554.8709523125,0.0
2026-04-10 08:00:00,SELL,2518.95,125,2518.95,272.8847380625,-2.7556903750113406
2026-04-10 08:15:00,BUY,2525.55,125,2525.55,557.6622738125,0.0
2026-04-13 03:45:00,SELL,2479.35,125,2479.35,268.9657735625,9.537238624988618
2026-04-13 03:45:00,BUY,2479.35,125,2479.35,547.8926485625,0.0
2026-04-13 04:45:00,SELL,2485.95,125,2485.95,269.61893431249996,7.4884171249887
2026-04-13 05:15:00,BUY,2485.95,125,2485.95,549.2883093124999,0.0
2026-04-15 03:45:00,SELL,2532.15,125,2532.15,274.1910595625,-6.853333375011346
2026-04-15 04:00:00,BUY,2532.15,125,2532.15,559.0579345625,0.0
2026-04-15 04:00:00,SELL,2538.75,125,2538.75,274.8442203125,-8.902154875011377
2026-04-15 04:30:00,BUY,2545.35,125,2545.35,561.8492560625,0.0
2026-04-15 04:45:00,SELL,2551.95,125,2551.95,276.1505418125,-12.999797875011382
2026-04-15 04:45:00,BUY,2545.35,125,2545.35,561.8492560625,0.0
2026-04-15 09:00:00,SELL,2551.95,125,2551.95,276.1505418125,-12.999797875011382
2026-04-15 09:30:00,BUY,2551.95,125,2551.95,563.2449168124999,0.0
2026-04-15 09:45:00,SELL,2558.55,125,2558.55,276.8037025625,-15.048619374954455
2026-04-16 03:45:00,BUY,2571.75,125,2571.75,567.4318990625,0.0
2026-04-16 03:45:00,SELL,2578.35,125,2578.35,278.76318481249996,-21.195083875011278
2026-04-16 04:00:00,BUY,2578.35,125,2578.35,568.8275598125,0.0
2026-04-16 04:15:00,SELL,2584.95,125,2584.95,279.4163455625,-23.243905375011366
2026-04-16 04:15:00,BUY,2578.35,125,2578.35,568.8275598125,0.0
2026-04-17 03:45:00,SELL,2584.95,125,2584.95,279.4163455625,-23.243905375011366
2026-04-17 04:00:00,BUY,2565.15,125,2565.15,566.0362383125,0.0
2026-04-17 04:15:00,SELL,2571.75,125,2571.75,278.1100240625,-19.14626237501136
2026-04-17 05:00:00,BUY,2578.35,125,2578.35,568.8275598125,0.0
2026-04-20 03:45:00,SELL,2584.95,125,2584.95,279.4163455625,-23.243905375011366
2026-04-20 03:45:00,BUY,2565.15,125,2565.15,566.0362383125,0.0
2026-04-20 04:00:00,SELL,2571.75,125,2571.75,278.1100240625,-19.14626237501136
2026-04-20 04:45:00,BUY,2571.75,125,2571.75,567.4318990625,0.0
2026-04-20 05:00:00,SELL,2578.35,125,2578.35,278.76318481249996,-21.195083875011278
2026-04-20 05:15:00,BUY,2571.75,125,2571.75,567.4318990625,0.0
2026-04-20 05:30:00,SELL,2578.35,125,2578.35,278.76318481249996,-21.195083875011278
2026-04-20 05:45:00,BUY,2578.35,125,2578.35,568.8275598125,0.0
2026-04-20 05:45:00,SELL,2584.95,125,2584.95,279.4163455625,-23.243905375011366
2026-04-20 06:00:00,BUY,2584.95,125,2584.95,570.2232205624999,0.0
2026-04-20 06:00:00,SELL,2591.55,125,2591.55,280.06950631250004,-25.292726874954496
2026-04-20 07:00:00,BUY,2591.55,125,2591.55,571.6188813125001,0.0
2026-04-21 06:15:00,SELL,2598.15,125,2598.15,280.7226670625,-27.341548375011484
2026-04-21 06:30:00,SELL,2604.75,125,2604.75,281.3758278125,-29.3903698750114
2026-04-21 07:15:00,BUY,2598.15,125,2598.15,573.0145420625,0.0
2026-04-21 07:30:00,BUY,2598.15,125,2598.15,573.0145420625,0.0
2026-04-21 07:45:00,SELL,2604.75,125,2604.75,281.3758278125,-29.3903698750114
2026-04-21 08:00:00,SELL,2604.75,125,2604.75,281.3758278125,-29.3903698750114
2026-04-21 09:15:00,BUY,2604.75,125,2604.75,574.4102028125001,0.0
2026-04-21 09:30:00,SELL,2611.35,125,2611.35,282.0289885625,-31.439191375011433
2026-04-22 03:45:00,BUY,2558.55,125,2558.55,564.6405775625001,0.0
2026-04-22 03:45:00,BUY,2565.15,125,2565.15,566.0362383125,0.0
2026-04-22 04:00:00,SELL,2571.75,125,2571.75,278.1100240625,-19.14626237501136
2026-04-22 04:00:00,SELL,2565.15,125,2565.15,277.4568633125,-17.097440875011443
2026-04-22 04:15:00,BUY,2571.75,125,2571.75,567.4318990625,0.0
2026-04-22 04:30:00,BUY,2565.15,125,2565.15,566.0362383125,0.0
2026-04-24 03:45:00,SELL,2492.55,125,2492.55,270.27209506250006,5.439595625045513
2026-04-24 03:45:00,BUY,2472.75,125,2472.75,546.4969878125,0.0
2026-04-28 04:30:00,SELL,2479.35,125,2479.35,268.9657735625,9.537238624988618
2026-04-28 05:00:00,BUY,2472.75,125,2472.75,546.4969878125,0.0
2026-04-29 04:15:00,SELL,2479.35,125,2479.35,268.9657735625,9.537238624988618
2026-04-29 04:30:00,BUY,2466.15,125,2466.15,545.1013270625001,0.0
2026-04-29 04:30:00,SELL,2472.75,125,2472.75,268.3126128125,11.586060124988535
2026-04-29 05:15:00,BUY,2472.75,125,2472.75,546.4969878125,0.0
2026-04-29 05:15:00,SELL,2479.35,125,2479.35,268.9657735625,9.537238624988618
2026-04-29 05:30:00,BUY,2479.35,125,2479.35,547.8926485625,0.0
2026-04-29 07:00:00,SELL,2485.95,125,2485.95,269.61893431249996,7.4884171249887
2026-04-29 08:00:00,BUY,2472.75,125,2472.75,546.4969878125,0.0
2026-04-30 08:00:00,SELL,2479.35,125,2479.35,268.9657735625,9.537238624988618
2026-04-30 08:15:00,BUY,2479.35,125,2479.35,547.8926485625,0.0
2026-04-30 08:30:00,SELL,2485.95,125,2485.95,269.61893431249996,7.4884171249887
2026-04-30 08:45:00,BUY,2472.75,125,2472.75,546.4969878125,0.0
2026-04-30 09:00:00,SELL,2479.35,125,2479.35,268.9657735625,9.537238624988618
2026-04-30 09:15:00,BUY,2479.35,125,2479.35,547.8926485625,0.0
2026-05-04 03:45:00,SELL,2485.95,125,2485.95,269.61893431249996,7.4884171249887
2026-05-04 03:45:00,BUY,2452.95,125,2452.95,542.3100055625,0.0
2026-05-04 04:00:00,SELL,2459.55,125,2459.55,267.0062913125,15.68370312504544
2026-05-04 04:15:00,BUY,2459.55,125,2459.55,543.7056663125001,0.0
2026-05-06 03:45:00,SELL,2466.15,125,2466.15,267.6594520625,13.634881624988566
2026-05-06 04:00:00,BUY,2446.35,125,2446.35,540.9143448125,0.0
2026-05-06 04:30:00,SELL,2452.95,125,2452.95,266.3531305625,17.732524624988685
2026-05-06 04:45:00,BUY,2446.35,125,2446.35,540.9143448125,0.0
