timestamp,equity,cash,inventory_qty,inventory_value,realized_pnl,unrealized_pnl
2026-05-12 07:45:00,965895.35,114247.85,165,851647.5,3620.47,-36105.3
2026-05-12 08:00:00,962430.35,114247.85,165,848182.5,3620.47,-39570.3
2026-05-12 08:15:00,960037.85,114247.85,165,845790.0,3620.47,-41962.8
2026-05-12 08:30:00,959707.85,114247.85,165,845460.0,3620.47,-42292.8
2026-05-12 08:45:00,958140.35,114247.85,165,843892.5,3620.47,-43860.3
2026-05-12 09:00:00,959872.85,114247.85,165,845625.0,3620.47,-42127.8
2026-05-12 09:15:00,956985.35,114247.85,165,842737.5,3620.47,-45015.3
2026-05-12 09:30:00,952612.85,114247.85,165,838365.0,3620.47,-49387.8
2026-05-12 09:45:00,953767.85,114247.85,165,839520.0,3620.47,-48232.8
2026-05-13 03:45:00,953850.35,114247.85,165,839602.5,3620.47,-48150.3
2026-05-13 04:00:00,946837.85,114247.85,165,832590.0,3620.47,-55162.8
2026-05-13 04:15:00,947332.85,114247.85,165,833085.0,3620.47,-54667.8
2026-05-13 04:30:00,947415.35,114247.85,165,833167.5,3620.47,-54585.3
2026-05-13 04:45:00,952612.85,114247.85,165,838365.0,3620.47,-49387.8
2026-05-13 05:00:00,950962.85,114247.85,165,836715.0,3620.47,-51037.8
2026-05-13 05:15:00,943207.85,114247.85,165,828960.0,3620.47,-58792.8
2026-05-13 05:30:00,944940.35,114247.85,165,830692.5,3620.47,-57060.3
2026-05-13 05:45:00,945517.85,114247.85,165,831270.0,3620.47,-56482.8
2026-05-13 06:00:00,949065.35,114247.85,165,834817.5,3620.47,-52935.3
2026-05-13 06:15:00,945105.35,114247.85,165,830857.5,3620.47,-56895.3
2026-05-13 06:30:00,946920.35,114247.85,165,832672.5,3620.47,-55080.3
2026-05-13 06:45:00,943620.35,114247.85,165,829372.5,3620.47,-58380.3
2026-05-13 07:00:00,941062.85,114247.85,165,826815.0,3620.47,-60937.8
2026-05-13 07:15:00,943867.85,114247.85,165,829620.0,3620.47,-58132.8
2026-05-13 07:30:00,946672.85,114247.85,165,832425.0,3620.47,-55327.8
2026-05-13 07:45:00,941557.85,114247.85,165,827310.0,3620.47,-60442.8
2026-05-13 08:00:00,941392.85,114247.85,165,827145.0,3620.47,-60607.8
2026-05-13 08:15:00,941805.35,114247.85,165,827557.5,3620.47,-60195.3
2026-05-13 08:30:00,941722.85,114247.85,165,827475.0,3620.47,-60277.8
2026-05-13 08:45:00,942960.35,114247.85,165,828712.5,3620.47,-59040.3
2026-05-13 09:00:00,942547.85,114247.85,165,828300.0,3620.47,-59452.8
2026-05-13 09:15:00,942052.85,114247.85,165,827805.0,3620.47,-59947.8
2026-05-13 09:30:00,939412.85,114247.85,165,825165.0,3620.47,-62587.8
2026-05-13 09:45:00,938422.85,114247.85,165,824175.0,3620.47,-63577.8
2026-05-14 03:45:00,938835.35,114247.85,165,824587.5,3620.47,-63165.3
2026-05-14 04:00:00,933802.85,114247.85,165,819555.0,3620.47,-68197.8
2026-05-14 04:15:00,924150.35,114247.85,165,809902.5,3620.47,-77850.3
2026-05-14 04:30:00,927450.35,114247.85,165,813202.5,3620.47,-74550.3
2026-05-14 04:45:00,928027.85,114247.85,165,813780.0,3620.47,-73972.8
2026-05-14 05:00:00,927037.85,114247.85,165,812790.0,3620.47,-74962.8
2026-05-14 05:15:00,925800.35,114247.85,165,811552.5,3620.47,-76200.3
2026-05-14 05:30:00,924480.35,114247.85,165,810232.5,3620.47,-77520.3
2026-05-14 05:45:00,923985.35,114247.85,165,809737.5,3620.47,-78015.3
2026-05-14 06:00:00,924892.85,114247.85,165,810645.0,3620.47,-77107.8
2026-05-14 06:15:00,933142.85,114247.85,165,818895.0,3620.47,-68857.8
2026-05-14 06:30:00,933225.35,114247.85,165,818977.5,3620.47,-68775.3
2026-05-14 06:45:00,936607.85,114247.85,165,822360.0,3620.47,-65392.8
2026-05-14 07:00:00,940980.35,114247.85,165,826732.5,3620.47,-61020.3
2026-05-14 07:15:00,939330.35,114247.85,165,825082.5,3620.47,-62670.3
2026-05-14 07:30:00,942960.35,114247.85,165,828712.5,3620.47,-59040.3
2026-05-14 07:45:00,942877.85,114247.85,165,828630.0,3620.47,-59122.8
2026-05-14 08:00:00,943290.35,114247.85,165,829042.5,3620.47,-58710.3
2026-05-14 08:15:00,947745.35,114247.85,165,833497.5,3620.47,-54255.3
2026-05-14 08:30:00,947497.85,114247.85,165,833250.0,3620.47,-54502.8
2026-05-14 08:45:00,949972.85,114247.85,165,835725.0,3620.47,-52027.8
2026-05-14 09:00:00,949312.85,114247.85,165,835065.0,3620.47,-52687.8
2026-05-14 09:15:00,950962.85,114247.85,165,836715.0,3620.47,-51037.8
2026-05-14 09:30:00,951375.35,114247.85,165,837127.5,3620.47,-50625.3
2026-05-14 09:45:00,951952.85,114247.85,165,837705.0,3620.47,-50047.8
2026-05-15 03:45:00,956655.35,114247.85,165,842407.5,3620.47,-45345.3
