timestamp,equity,cash,inventory_qty,inventory_value,realized_pnl,unrealized_pnl
2026-03-27 04:15:00,990944.0,54944.0,390,936000.0,2712.27,-10120.5
2026-03-27 04:30:00,994064.0,54944.0,390,939120.0,2712.27,-7000.5
2026-03-27 04:45:00,997145.0,54944.0,390,942201.0,2712.27,-3919.5
2026-03-27 05:00:00,995000.0,54944.0,390,940056.0,2712.27,-6064.5
2026-03-27 05:15:00,994727.0,54944.0,390,939783.0,2712.27,-6337.5
2026-03-27 05:30:00,996287.0,54944.0,390,941343.0,2712.27,-4777.5
2026-03-27 05:45:00,993089.0,54944.0,390,938145.0,2712.27,-7975.5
2026-03-27 06:00:00,993908.0,54944.0,390,938964.0,2712.27,-7156.5
2026-03-27 06:15:00,996794.0,54944.0,390,941850.0,2712.27,-4270.5
2026-03-27 06:30:00,996989.0,54944.0,390,942045.0,2712.27,-4075.5
2026-03-27 06:45:00,996560.0,54944.0,390,941616.0,2712.27,-4504.5
2026-03-27 07:00:00,998783.0,54944.0,390,943839.0,2712.27,-2281.5
2026-03-27 07:15:00,996794.0,54944.0,390,941850.0,2712.27,-4270.5
2026-03-27 07:30:00,998822.0,54944.0,390,943878.0,2712.27,-2242.5
2026-03-27 07:45:00,995741.0,54944.0,390,940797.0,2712.27,-5323.5
2026-03-27 08:00:00,995624.0,54944.0,390,940680.0,2712.27,-5440.5
2026-03-27 08:15:00,995039.0,54944.0,390,940095.0,2712.27,-6025.5
2026-03-27 08:30:00,990320.0,54944.0,390,935376.0,2712.27,-10744.5
2026-03-27 08:45:00,989657.0,54944.0,390,934713.0,2712.27,-11407.5
2026-03-27 09:00:00,988019.0,54944.0,390,933075.0,2712.27,-13045.5
2026-03-27 09:15:00,986849.0,54944.0,390,931905.0,2712.27,-14215.5
2026-03-27 09:30:00,986225.0,54944.0,390,931281.0,2712.27,-14839.5
2026-03-27 09:45:00,986069.0,54944.0,390,931125.0,2712.27,-14995.5
2026-03-30 03:45:00,986654.0,54944.0,390,931710.0,2712.27,-14410.5
2026-03-30 04:00:00,988448.0,54944.0,390,933504.0,2712.27,-12616.5
2026-03-30 04:15:00,987044.0,54944.0,390,932100.0,2712.27,-14020.5
2026-03-30 04:30:00,983066.0,54944.0,390,928122.0,2712.27,-17998.5
2026-03-30 04:45:00,978425.0,54944.0,390,923481.0,2712.27,-22639.5
2026-03-30 05:00:00,976553.0,54944.0,390,921609.0,2712.27,-24511.5
2026-03-30 05:15:00,978503.0,54944.0,390,923559.0,2712.27,-22561.5
2026-03-30 05:30:00,977645.0,54944.0,390,922701.0,2712.27,-23419.5
2026-03-30 05:45:00,978347.0,54944.0,390,923403.0,2712.27,-22717.5
2026-03-30 06:00:00,979946.0,54944.0,390,925002.0,2712.27,-21118.5
2026-03-30 06:15:00,982169.0,54944.0,390,927225.0,2712.27,-18895.5
2026-03-30 06:30:00,988370.0,54944.0,390,933426.0,2712.27,-12694.5
2026-03-30 06:45:00,987278.0,54944.0,390,932334.0,2712.27,-13786.5
2026-03-30 07:00:00,987278.0,54944.0,390,932334.0,2712.27,-13786.5
2026-03-30 07:15:00,985445.0,54944.0,390,930501.0,2712.27,-15619.5
2026-03-30 07:30:00,984548.0,54944.0,390,929604.0,2712.27,-16516.5
2026-03-30 07:45:00,980921.0,54944.0,390,925977.0,2712.27,-20143.5
2026-03-30 08:00:00,977567.0,54944.0,390,922623.0,2712.27,-23497.5
2026-03-30 08:15:00,973589.0,54944.0,390,918645.0,2712.27,-27475.5
2026-03-30 08:30:00,972341.0,54944.0,390,917397.0,2712.27,-28723.5
2026-03-30 08:45:00,970430.0,54944.0,390,915486.0,2712.27,-30634.5
2026-03-30 09:00:00,972224.0,54944.0,390,917280.0,2712.27,-28840.5
2026-03-30 09:15:00,973433.0,54944.0,390,918489.0,2712.27,-27631.5
2026-03-30 09:30:00,975188.0,54944.0,390,920244.0,2712.27,-25876.5
2026-03-30 09:45:00,977294.0,54944.0,390,922350.0,2712.27,-23770.5
2026-04-01 03:45:00,1006358.35,530168.35,195,476190.0,4052.48,3129.75
2026-04-01 04:00:00,1006726.54,1006726.54,0,0.0,6726.54,0.0
2026-04-01 04:15:00,1008054.01,1008054.01,0,0.0,8054.01,0.0
2026-04-01 04:30:00,1008054.01,1008054.01,0,0.0,8054.01,0.0
2026-04-01 04:45:00,1008342.7,529032.7,195,479310.0,8054.01,1121.25
2026-04-01 05:00:00,1007562.7,529032.7,195,478530.0,8054.01,341.25
2026-04-01 05:15:00,1007133.7,529032.7,195,478101.0,8054.01,-87.75
2026-04-01 05:30:00,1006100.2,529032.7,195,477067.5,8054.01,-1121.25
2026-04-01 05:45:00,1006392.7,529032.7,195,477360.0,8054.01,-828.75
2026-04-01 06:00:00,1006275.7,529032.7,195,477243.0,8054.01,-945.75
2026-04-01 06:15:00,1006334.2,529032.7,195,477301.5,8054.01,-887.25
2026-04-01 06:30:00,1006782.7,529032.7,195,477750.0,8054.01,-438.75
2026-04-01 06:45:00,1003126.99,52579.99,390,950547.0,8054.01,-3266.25
2026-04-01 07:00:00,1002853.99,52579.99,390,950274.0,8054.01,-3539.25
2026-04-01 07:15:00,1002190.99,52579.99,390,949611.0,8054.01,-4202.25
2026-04-01 07:30:00,1001878.99,52579.99,390,949299.0,8054.01,-4514.25
2026-04-01 07:45:00,998407.99,52579.99,390,945828.0,8054.01,-7985.25
2026-04-01 08:00:00,992674.99,52579.99,390,940095.0,8054.01,-13718.25
2026-04-01 08:15:00,994195.99,52579.99,390,941616.0,8054.01,-12197.25
2026-04-01 08:30:00,994702.99,52579.99,390,942123.0,8054.01,-11690.25
2026-04-01 08:45:00,991855.99,52579.99,390,939276.0,8054.01,-14537.25
2026-04-01 09:00:00,989983.99,52579.99,390,937404.0,8054.01,-16409.25
2026-04-01 09:15:00,990061.99,52579.99,390,937482.0,8054.01,-16331.25
2026-04-01 09:30:00,992557.99,52579.99,390,939978.0,8054.01,-13835.25
2026-04-01 09:45:00,992869.99,52579.99,390,940290.0,8054.01,-13523.25
2026-04-02 03:45:00,990022.99,52579.99,390,937443.0,8054.01,-16370.25
2026-04-02 04:00:00,993493.99,52579.99,390,940914.0,8054.01,-12899.25
2026-04-02 04:15:00,990451.99,52579.99,390,937872.0,8054.01,-15941.25
2026-04-02 04:30:00,990451.99,52579.99,390,937872.0,8054.01,-15941.25
2026-04-02 04:45:00,995521.99,52579.99,390,942942.0,8054.01,-10871.25
2026-04-02 05:00:00,992947.99,52579.99,390,940368.0,8054.01,-13445.25
2026-04-02 05:15:00,992284.99,52579.99,390,939705.0,8054.01,-14108.25
2026-04-02 05:30:00,990841.99,52579.99,390,938262.0,8054.01,-15551.25
2026-04-02 05:45:00,992479.99,52579.99,390,939900.0,8054.01,-13913.25
2026-04-02 06:00:00,992323.99,52579.99,390,939744.0,8054.01,-14069.25
2026-04-02 06:15:00,992167.99,52579.99,390,939588.0,8054.01,-14225.25
2026-04-02 06:30:00,991153.99,52579.99,390,938574.0,8054.01,-15239.25
2026-04-02 06:45:00,992869.99,52579.99,390,940290.0,8054.01,-13523.25
2026-04-02 07:00:00,993571.99,52579.99,390,940992.0,8054.01,-12821.25
2026-04-02 07:15:00,992947.99,52579.99,390,940368.0,8054.01,-13445.25
2026-04-02 07:30:00,996184.99,52579.99,390,943605.0,8054.01,-10208.25
2026-04-02 07:45:00,1006519.99,52579.99,390,953940.0,8054.01,126.75
2026-04-02 08:00:00,1008857.55,530366.55,195,478491.0,9387.86,302.25
2026-04-02 08:15:00,1006605.83,53913.83,390,952692.0,9387.86,-1121.25
2026-04-02 08:30:00,1010035.39,531700.39,195,478335.0,10721.7,146.25
2026-04-02 08:45:00,1012625.09,52679.09,390,959946.0,10721.7,3568.5
2026-04-02 09:00:00,1010286.56,54006.56,390,956280.0,12049.18,-97.5
2026-04-02 09:15:00,1010871.56,54006.56,390,956865.0,12049.18,487.5
2026-04-02 09:30:00,1011729.56,54006.56,390,957723.0,12049.18,1345.5
2026-04-02 09:45:00,1007868.56,54006.56,390,953862.0,12049.18,-2515.5
2026-04-06 03:45:00,1016957.04,55334.04,390,961623.0,13376.65,5245.5
2026-04-06 04:00:00,1014189.52,56661.52,390,957528.0,14704.13,1150.5
2026-04-06 04:15:00,1014345.52,56661.52,390,957684.0,14704.13,1306.5
2026-04-06 04:30:00,1016373.52,56661.52,390,959712.0,14704.13,3334.5
2026-04-06 04:45:00,1016568.52,56661.52,390,959907.0,14704.13,3529.5
2026-04-06 05:00:00,1016139.52,56661.52,390,959478.0,14704.13,3100.5
2026-04-06 05:15:00,1017348.52,56661.52,390,960687.0,14704.13,4309.5
2026-04-06 05:30:00,1012668.52,56661.52,390,956007.0,14704.13,-370.5
2026-04-06 05:45:00,1014111.52,56661.52,390,957450.0,14704.13,1072.5
2026-04-06 06:00:00,1014774.52,56661.52,390,958113.0,14704.13,1735.5
2026-04-06 06:15:00,1014462.52,56661.52,390,957801.0,14704.13,1423.5
2026-04-06 06:30:00,1014774.52,56661.52,390,958113.0,14704.13,1735.5
2026-04-06 06:45:00,1017919.3,537010.3,195,480909.0,16031.61,2720.25
2026-04-06 07:00:00,1017359.08,1017359.08,0,0.0,17359.08,0.0
2026-04-06 07:15:00,1018082.19,535769.19,195,482313.0,17359.08,1560.0
2026-04-06 07:30:00,1018680.19,1018680.19,0,0.0,18680.19,0.0
2026-04-06 07:45:00,1018680.19,1018680.19,0,0.0,18680.19,0.0
2026-04-06 08:00:00,1018680.19,1018680.19,0,0.0,18680.19,0.0
2026-04-06 08:15:00,1018680.19,1018680.19,0,0.0,18680.19,0.0
2026-04-06 08:30:00,1018680.19,1018680.19,0,0.0,18680.19,0.0
2026-04-06 08:45:00,1018680.19,1018680.19,0,0.0,18680.19,0.0
2026-04-06 09:00:00,1018680.19,1018680.19,0,0.0,18680.19,0.0
2026-04-06 09:15:00,1018680.19,1018680.19,0,0.0,18680.19,0.0
2026-04-06 09:30:00,1018680.19,1018680.19,0,0.0,18680.19,0.0
2026-04-06 09:45:00,1018680.19,1018680.19,0,0.0,18680.19,0.0
2026-04-07 03:45:00,1021328.78,1021328.78,0,0.0,21328.78,0.0
2026-04-07 04:00:00,1018956.79,537170.29,195,481786.5,21328.78,-1530.75
2026-04-07 04:15:00,1024932.03,538485.03,195,486447.0,22643.52,3129.75
2026-04-07 04:30:00,1024692.18,537231.18,195,487461.0,23958.26,1579.5
2026-04-07 04:45:00,1025266.63,1025266.63,0,0.0,25266.63,0.0
2026-04-07 05:00:00,1025266.63,1025266.63,0,0.0,25266.63,0.0
2026-04-07 05:15:00,1025266.63,1025266.63,0,0.0,25266.63,0.0
2026-04-07 05:30:00,1025562.88,533402.38,195,492160.5,25266.63,1150.5
2026-04-07 05:45:00,1026562.26,1026562.26,0,0.0,26562.26,0.0
2026-04-07 06:00:00,1026562.26,1026562.26,0,0.0,26562.26,0.0
2026-04-07 06:15:00,1027292.93,532129.43,195,495163.5,26562.26,1589.25
2026-04-07 06:30:00,1026814.59,37696.59,390,989118.0,26562.26,1969.5
2026-04-07 06:45:00,1024396.59,37696.59,390,986700.0,26562.26,-448.5
2026-04-07 07:00:00,1024903.59,37696.59,390,987207.0,26562.26,58.5
2026-04-07 07:15:00,1021354.59,37696.59,390,983658.0,26562.26,-3490.5
2026-04-07 07:30:00,1023109.59,37696.59,390,985413.0,26562.26,-1735.5
2026-04-07 07:45:00,1024708.59,37696.59,390,987012.0,26562.26,-136.5
2026-04-07 08:00:00,1025878.59,37696.59,390,988182.0,26562.26,1033.5
2026-04-07 08:15:00,1024084.59,37696.59,390,986388.0,26562.26,-760.5
2026-04-07 08:30:00,1024396.59,37696.59,390,986700.0,26562.26,-448.5
2026-04-07 08:45:00,1024747.59,37696.59,390,987051.0,26562.26,-97.5
2026-04-07 09:00:00,1027009.59,37696.59,390,989313.0,26562.26,2164.5
2026-04-07 09:15:00,1028530.59,37696.59,390,990834.0,26562.26,3685.5
2026-04-07 09:30:00,1028296.59,37696.59,390,990600.0,26562.26,3451.5
2026-04-07 09:45:00,1028803.59,37696.59,390,991107.0,26562.26,3958.5
2026-04-08 03:45:00,1029279.27,36417.27,390,992862.0,27851.53,3149.25
2026-04-08 04:00:00,1030481.38,532139.38,195,498342.0,29140.8,2203.5
2026-04-08 04:15:00,1030423.7,1030423.7,0,0.0,30423.7,0.0
2026-04-08 04:30:00,1030423.7,1030423.7,0,0.0,30423.7,0.0
2026-04-08 04:45:00,1029814.28,533422.28,195,496392.0,30423.7,253.5
2026-04-08 05:00:00,1034022.18,534705.18,195,499317.0,31706.6,3178.5
2026-04-08 05:15:00,1033243.49,533419.49,195,499824.0,32989.5,1121.25
2026-04-08 05:30:00,1032327.48,33849.48,390,998478.0,32989.5,1072.5
2026-04-08 05:45:00,1034082.48,33849.48,390,1000233.0,32989.5,2827.5
2026-04-08 06:00:00,1034979.48,33849.48,390,1001130.0,32989.5,3724.5
2026-04-08 06:15:00,1034403.02,534696.02,195,499707.0,34266.03,1004.25
2026-04-08 06:30:00,1034871.02,534696.02,195,500175.0,34266.03,1472.25
2026-04-08 06:45:00,1035542.56,1035542.56,0,0.0,35542.56,0.0
2026-04-08 07:00:00,1034548.55,535972.55,195,498576.0,35542.56,-126.75
2026-04-08 07:15:00,1034353.55,535972.55,195,498381.0,35542.56,-321.75
2026-04-08 07:30:00,1034665.55,535972.55,195,498693.0,35542.56,-9.75
2026-04-08 07:45:00,1033788.05,535972.55,195,497815.5,35542.56,-887.25
2026-04-08 08:00:00,1033164.54,36402.54,390,996762.0,35542.56,-643.5
2026-04-08 08:15:00,1033515.54,36402.54,390,997113.0,35542.56,-292.5
2026-04-08 08:30:00,1031409.54,36402.54,390,995007.0,35542.56,-2398.5
2026-04-08 08:45:00,1033515.54,36402.54,390,997113.0,35542.56,-292.5
2026-04-08 09:00:00,1032891.54,36402.54,390,996489.0,35542.56,-916.5
2026-04-08 09:15:00,1034802.54,36402.54,390,998400.0,35542.56,994.5
2026-04-08 09:30:00,1034841.54,36402.54,390,998439.0,35542.56,1033.5
2026-04-08 09:45:00,1035231.54,36402.54,390,998829.0,35542.56,1423.5
2026-04-09 03:45:00,1038808.58,537249.08,195,501559.5,36819.09,2856.75
2026-04-09 04:00:00,1037199.11,538525.61,195,498673.5,38095.62,-29.25
2026-04-09 04:15:00,1039821.14,539802.14,195,500019.0,39372.15,1316.25
2026-04-09 04:30:00,1039958.13,40232.13,390,999726.0,39372.15,2320.5
2026-04-09 04:45:00,1041000.67,41508.67,390,999492.0,40648.69,2086.5
2026-04-09 05:00:00,1041585.67,41508.67,390,1000077.0,40648.69,2671.5
2026-04-09 05:15:00,1041585.67,41508.67,390,1000077.0,40648.69,2671.5
2026-04-09 05:30:00,1042725.21,542355.21,195,500370.0,41925.22,1667.25
2026-04-09 05:45:00,1043201.75,1043201.75,0,0.0,43201.75,0.0
2026-04-09 06:00:00,1043201.75,1043201.75,0,0.0,43201.75,0.0
2026-04-09 06:15:00,1044465.54,1044465.54,0,0.0,44465.54,0.0
2026-04-09 06:30:00,1044465.54,1044465.54,0,0.0,44465.54,0.0
2026-04-09 06:45:00,1044905.86,539758.36,195,505147.5,44465.54,1316.25
2026-04-09 07:00:00,1044983.86,539758.36,195,505225.5,44465.54,1394.25
2026-04-09 07:15:00,1045729.34,1045729.34,0,0.0,45729.34,0.0
2026-04-09 07:30:00,1045161.07,538453.57,195,506707.5,45729.34,312.0
2026-04-09 07:45:00,1042996.57,538453.57,195,504543.0,45729.34,-1852.5
2026-04-09 08:00:00,1041974.38,33746.38,390,1008228.0,45729.34,-1998.75
2026-04-09 08:15:00,1040843.38,33746.38,390,1007097.0,45729.34,-3129.75
2026-04-09 08:30:00,1039946.38,33746.38,390,1006200.0,45729.34,-4026.75
2026-04-09 08:45:00,1037216.38,33746.38,390,1003470.0,45729.34,-6756.75
2026-04-09 09:00:00,1038815.38,33746.38,390,1005069.0,45729.34,-5157.75
2026-04-09 09:15:00,1040180.38,33746.38,390,1006434.0,45729.34,-3792.75
2026-04-09 09:30:00,1043300.38,33746.38,390,1009554.0,45729.34,-672.75
2026-04-09 09:45:00,1043807.38,33746.38,390,1010061.0,45729.34,-165.75
2026-04-10 03:45:00,1024775.38,33746.38,390,991029.0,45729.34,-19197.75
2026-04-10 04:00:00,1012646.38,33746.38,390,978900.0,45729.34,-31326.75
2026-04-10 04:15:00,1015103.38,33746.38,390,981357.0,45729.34,-28869.75
2026-04-10 04:30:00,1013036.38,33746.38,390,979290.0,45729.34,-30936.75
2026-04-10 04:45:00,1015571.38,33746.38,390,981825.0,45729.34,-28401.75
2026-04-10 05:00:00,1011983.38,33746.38,390,978237.0,45729.34,-31989.75
2026-04-10 05:15:00,1010657.38,33746.38,390,976911.0,45729.34,-33315.75
2026-04-10 05:30:00,1011710.38,33746.38,390,977964.0,45729.34,-32262.75
2026-04-10 05:45:00,1011554.38,33746.38,390,977808.0,45729.34,-32418.75
2026-04-10 06:00:00,1010696.38,33746.38,390,976950.0,45729.34,-33276.75
2026-04-10 06:15:00,1011359.38,33746.38,390,977613.0,45729.34,-32613.75
2026-04-10 06:30:00,1013036.38,33746.38,390,979290.0,45729.34,-30936.75
2026-04-10 06:45:00,1011788.38,33746.38,390,978042.0,45729.34,-32184.75
2026-04-10 07:00:00,1013387.38,33746.38,390,979641.0,45729.34,-30585.75
2026-04-10 07:15:00,1013894.38,33746.38,390,980148.0,45729.34,-30078.75
2026-04-10 07:30:00,1013660.38,33746.38,390,979914.0,45729.34,-30312.75
2026-04-10 07:45:00,1014167.38,33746.38,390,980421.0,45729.34,-29805.75
2026-04-10 08:00:00,1019861.38,33746.38,390,986115.0,45729.34,-24111.75
2026-04-10 08:15:00,1018496.38,33746.38,390,984750.0,45729.34,-25476.75
2026-04-10 08:30:00,1015727.38,33746.38,390,981981.0,45729.34,-28245.75
2026-04-10 08:45:00,1014479.38,33746.38,390,980733.0,45729.34,-29493.75
2026-04-10 09:00:00,1015220.38,33746.38,390,981474.0,45729.34,-28752.75
2026-04-10 09:15:00,1015883.38,33746.38,390,982137.0,45729.34,-28089.75
2026-04-10 09:30:00,1019276.38,33746.38,390,985530.0,45729.34,-24696.75
2026-04-10 09:45:00,1017716.38,33746.38,390,983970.0,45729.34,-26256.75
2026-04-13 03:45:00,1002194.38,33746.38,390,968448.0,45729.34,-41778.75
2026-04-13 04:00:00,1000946.38,33746.38,390,967200.0,45729.34,-43026.75
2026-04-13 04:15:00,1001141.38,33746.38,390,967395.0,45729.34,-42831.75
2026-04-13 04:30:00,1001180.38,33746.38,390,967434.0,45729.34,-42792.75
2026-04-13 04:45:00,1002935.38,33746.38,390,969189.0,45729.34,-41037.75
2026-04-13 05:00:00,1003520.38,33746.38,390,969774.0,45729.34,-40452.75
2026-04-13 05:15:00,1004612.38,33746.38,390,970866.0,45729.34,-39360.75
2026-04-13 05:30:00,1003403.38,33746.38,390,969657.0,45729.34,-40569.75
2026-04-13 05:45:00,1004066.38,33746.38,390,970320.0,45729.34,-39906.75
2026-04-13 06:00:00,1001921.38,33746.38,390,968175.0,45729.34,-42051.75
2026-04-13 06:15:00,1000712.38,33746.38,390,966966.0,45729.34,-43260.75
2026-04-13 06:30:00,1001726.38,33746.38,390,967980.0,45729.34,-42246.75
2026-04-13 06:45:00,1002428.38,33746.38,390,968682.0,45729.34,-41544.75
2026-04-13 07:00:00,1000556.38,33746.38,390,966810.0,45729.34,-43416.75
2026-04-13 07:15:00,999776.38,33746.38,390,966030.0,45729.34,-44196.75
2026-04-13 07:30:00,999854.38,33746.38,390,966108.0,45729.34,-44118.75
2026-04-13 07:45:00,1000010.38,33746.38,390,966264.0,45729.34,-43962.75
2026-04-13 08:00:00,999464.38,33746.38,390,965718.0,45729.34,-44508.75
2026-04-13 08:15:00,1001531.38,33746.38,390,967785.0,45729.34,-42441.75
2026-04-13 08:30:00,999737.38,33746.38,390,965991.0,45729.34,-44235.75
2026-04-13 08:45:00,998255.38,33746.38,390,964509.0,45729.34,-45717.75
2026-04-13 09:00:00,999308.38,33746.38,390,965562.0,45729.34,-44664.75
2026-04-13 09:15:00,1000205.38,33746.38,390,966459.0,45729.34,-43767.75
2026-04-13 09:30:00,998333.38,33746.38,390,964587.0,45729.34,-45639.75
2026-04-13 09:45:00,997319.38,33746.38,390,963573.0,45729.34,-46653.75
2026-04-15 03:45:00,1027388.38,33746.38,390,993642.0,45729.34,-16584.75
2026-04-15 04:00:00,1028207.38,33746.38,390,994461.0,45729.34,-15765.75
2026-04-15 04:15:00,1027778.38,33746.38,390,994032.0,45729.34,-16194.75
2026-04-15 04:30:00,1027973.38,33746.38,390,994227.0,45729.34,-15999.75
2026-04-15 04:45:00,1025438.38,33746.38,390,991692.0,45729.34,-18534.75
2026-04-15 05:00:00,1023644.38,33746.38,390,989898.0,45729.34,-20328.75
2026-04-15 05:15:00,1023176.38,33746.38,390,989430.0,45729.34,-20796.75
2026-04-15 05:30:00,1023566.38,33746.38,390,989820.0,45729.34,-20406.75
2026-04-15 05:45:00,1023215.38,33746.38,390,989469.0,45729.34,-20757.75
2026-04-15 06:00:00,1026296.38,33746.38,390,992550.0,45729.34,-17676.75
2026-04-15 06:15:00,1026647.38,33746.38,390,992901.0,45729.34,-17325.75
2026-04-15 06:30:00,1026257.38,33746.38,390,992511.0,45729.34,-17715.75
2026-04-15 06:45:00,1025828.38,33746.38,390,992082.0,45729.34,-18144.75
2026-04-15 07:00:00,1027232.38,33746.38,390,993486.0,45729.34,-16740.75
2026-04-15 07:15:00,1025477.38,33746.38,390,991731.0,45729.34,-18495.75
2026-04-15 07:30:00,1026491.38,33746.38,390,992745.0,45729.34,-17481.75
2026-04-15 07:45:00,1025360.38,33746.38,390,991614.0,45729.34,-18612.75
2026-04-15 08:00:00,1026686.38,33746.38,390,992940.0,45729.34,-17286.75
2026-04-15 08:15:00,1026686.38,33746.38,390,992940.0,45729.34,-17286.75
2026-04-15 08:30:00,1027193.38,33746.38,390,993447.0,45729.34,-16779.75
2026-04-15 08:45:00,1028480.38,33746.38,390,994734.0,45729.34,-15492.75
2026-04-15 09:00:00,1027973.38,33746.38,390,994227.0,45729.34,-15999.75
2026-04-15 09:15:00,1028792.38,33746.38,390,995046.0,45729.34,-15180.75
2026-04-15 09:30:00,1030001.38,33746.38,390,996255.0,45729.34,-13971.75
2026-04-15 09:45:00,1029338.38,33746.38,390,995592.0,45729.34,-14634.75
2026-04-16 03:45:00,1042559.38,33746.38,390,1008813.0,45729.34,-1413.75
2026-04-16 04:00:00,1040882.38,33746.38,390,1007136.0,45729.34,-3090.75
2026-04-16 04:15:00,1039010.38,33746.38,390,1005264.0,45729.34,-4962.75
2026-04-16 04:30:00,1036631.38,33746.38,390,1002885.0,45729.34,-7341.75
2026-04-16 04:45:00,1037528.38,33746.38,390,1003782.0,45729.34,-6444.75
2026-04-16 05:00:00,1038659.38,33746.38,390,1004913.0,45729.34,-5313.75
2026-04-16 05:15:00,1037411.38,33746.38,390,1003665.0,45729.34,-6561.75
2026-04-16 05:30:00,1039517.38,33746.38,390,1005771.0,45729.34,-4455.75
2026-04-16 05:45:00,1040063.38,33746.38,390,1006317.0,45729.34,-3909.75
2026-04-16 06:00:00,1038230.38,33746.38,390,1004484.0,45729.34,-5742.75
2026-04-16 06:15:00,1034876.38,33746.38,390,1001130.0,45729.34,-9096.75
2026-04-16 06:30:00,1034213.38,33746.38,390,1000467.0,45729.34,-9759.75
